,name,gPlusPlaceId,location/lat,location/lng,address,url,categories,categoryName,average_rating,average_predict_rating,total_rows
49,A Ba,ChIJEdiIO5ffdDERdKC5EpqyYh8,10.8737687,106.8247431,"VRFF+GV5, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJEdiIO5ffdDERdKC5EpqyYh8,Nhà hàng,Nhà hàng,4.230769230769231,4.2210015275481005,13
50,A IN HOTEL GLAMOUR,ChIJXzYtyUEndTERJRz5FRiqxnc,10.7979658,106.729704,"63/1-63/3, Đường số 19, Bình An, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJXzYtyUEndTERJRz5FRiqxnc,Khách sạn,Khách sạn,3.4393939393939394,4.114619682147035,66
51,A IN HOTEL RIVERSIDE,ChIJA1ArJBIvdTER88faTtjN2jo,10.7614502,106.6974974,"189 Đ. Bến Vân Đồn, Phường 5, Quận 4, Thành phố Hồ Chí Minh 72810, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJA1ArJBIvdTER88faTtjN2jo,Khách sạn,Khách sạn,4.484848484848484,4.109890903259984,33
52,A Mao _ Mì Bò Đài Loan 台灣牛肉麵 (Chủ Nhật nghỉ _ Sunday off),ChIJ96cTptQvdTERdEac5H0_mXM,10.7564793,106.6784725,"80 Lê Hồng Phong, Phường 2, Quận 5, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/A+Mao+_+M%C3%AC+B%C3%B2+%C4%90%C3%A0i+Loan+%E5%8F%B0%E7%81%A3%E7%89%9B%E8%82%89%E9%BA%B5+(Ch%E1%BB%A7+Nh%E1%BA%ADt+ngh%E1%BB%89+_+Sunday+off)/@10.7564793,106.6784725,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fd4a613a7f7:0x73993f7de49c4674!8m2!3d10.7564793!4d106.6784725!16s%2Fg%2F11t6n21855?hl=vi&entry=ttu",Nhà hàng chuyên phục vụ bữa nửa buổi,Nhà hàng chuyên phục vụ bữa nửa buổi,4.819935691318328,4.142632411120132,311
53,A Min Mobile,ChIJ25LLdSTVdDERe_A62d7dGbc,10.8954779,106.5931114,"105/7 Đường Tân Hiệp 17, Tân Hiệp, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ25LLdSTVdDERe_A62d7dGbc,Cửa hàng điện thoại di động,Cửa hàng điện thoại di động,5.0,4.188193410760691,5
54,A New Day Glamping,ChIJ5wn6eqwhdTERkwL_MeDyxrw,10.827554,106.8637317,"39 Đường Số 5, Long Phước, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ5wn6eqwhdTERkwL_MeDyxrw,Khu cắm trại,Khu cắm trại,4.661016949152542,3.924253683384686,59
55,A Priori Coffee House,ChIJSQ7vSD3loDER8R_IoiwwK0Q,10.7726947,106.6684877,"11 Hẻm 449 Sư Vạn Hạnh, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/A+Priori+Coffee+House/@10.7726947,106.6684877,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0e53d48ef0e49:0x442b302ca2c81ff1!8m2!3d10.7726947!4d106.6684877!16s%2Fg%2F11qf_r35d_?hl=vi&entry=ttu",Quán cà phê,Quán cà phê,4.1265822784810124,4.054511718480517,79
56,A Villa Hotel,ChIJT9Eymc4pdTERBL2aIosr8k0,10.8150996,106.6703374,"11F/2 Bạch Đằng, Phường 2, Tân Bình, Thành phố Hồ Chí Minh 700000, Việt Nam","https://www.google.com/maps/place/A+Villa+Hotel/@10.8150996,106.6703374,17z/data=!3m1!4b1!4m9!3m8!1s0x317529ce9932d14f:0x4df22b8b229abd04!5m2!4m1!1i2!8m2!3d10.8150996!4d106.6703374!16s%2Fg%2F11jq8m5z3k?hl=vi&entry=ttu",Khách sạn,Khách sạn,4.728260869565218,4.131832277452975,92
57,A Đậu Quán - Bún đậu mắm tôm,ChIJtSC41ncmdTERJhYafh-hZ0I,10.7809356,106.7618187,"462 Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJtSC41ncmdTERJhYafh-hZ0I,Nhà hàng,Nhà hàng,4.062893081761007,4.169860318488472,159
58,AAA jeans,ChIJG1mFVAApdTERji8s7tVK_bA,10.8068331,106.6760919,"78 Đào Duy Anh, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/AAA+jeans/@10.8068331,106.6760919,17z/data=!3m1!4b1!4m6!3m5!1s0x317529005485591b:0xb0fd4ad5ee2c2f8e!8m2!3d10.8068331!4d106.6760919!16s%2Fg%2F11vs4ld3dh?hl=vi&entry=ttu",Cửa hàng quần áo,Cửa hàng quần áo,5.0,4.137936804801627,13
59,ABC Bakery (CN Nguyễn Trãi).,ChIJ1YY0ogIvdTERKYE0D0foqVA,10.7566424,106.6770353,"227 Đ. Nguyễn Trãi, Phường 2, Quận 5, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/ABC+Bakery+(CN+Nguy%E1%BB%85n+Tr%C3%A3i)./@10.7566424,106.6770353,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f02a23486d5:0x50a9e8470f348129!8m2!3d10.7566424!4d106.6770353!16s%2Fg%2F1td3cj5z?hl=vi&entry=ttu",Tiệm bánh,Tiệm bánh,4.154195011337868,4.139508505446323,441
60,ABC Bakery Trương Vĩnh Ký,ChIJt61OFiApdTERnuKTtDQ5gYk,10.7941979,106.6318622,"180 Trương Vĩnh Ký, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh 72008, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJt61OFiApdTERnuKTtDQ5gYk,Tiệm bánh,Tiệm bánh,4.857142857142857,4.21596746231526,7
61,ACB - CN Chợ Lớn,ChIJX4QRSokudTERflt3EPE43OE,10.7537634,106.6453968,"747 Đ. Hồng Bàng, Phường 6, Quận 6, Thành phố Hồ Chí Minh 700000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJX4QRSokudTERflt3EPE43OE,Ngân hàng,Ngân hàng,3.6666666666666665,4.272696244916018,6
62,ACB - PGD Đông Thạnh,ChIJLwZYd_rVdDERq__ecgVL0IQ,10.9001104,106.6284816,"961 Đ. Đặng Thúc Vịnh, Đông Thạnh, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJLwZYd_rVdDERq__ecgVL0IQ,Ngân hàng,Ngân hàng,3.0,4.084230802798591,5
63,ACE VAPE SHOP QUẬN 9 - Vape Hồ Chí Minh,ChIJeTNol28ndTERpIWK20PcKdI,10.8278138,106.7792548,"38B Đường Số 22, Phước Long B, Thủ Đức, Thành phố Hồ Chí Minh 70000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJeTNol28ndTERpIWK20PcKdI,"Cửa hàng, Quán bar có bán thuốc lá, Cửa hàng pin, Quán bar đứng, Tiệm thuốc lá",Cửa hàng,4.604651162790698,4.1537938661037135,43
64,AEON Citimart B&B Him Lam,ChIJu2R33aAvdTERHT0pCCBjA0o,10.7437033,106.6954945,"PMVW+F5Q, Tầng Trệt Lô B, Khu căn hộ Him Lam Riverside, Quận 7, Việt Nam","https://www.google.com/maps/place/AEON+Citimart+B%26B+Him+Lam/@10.7437033,106.6954945,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fa0dd7764bb:0x4a03632008293d1d!8m2!3d10.7437033!4d106.6954945!16s%2Fg%2F11b_3gn1dh?hl=vi&entry=ttu",Siêu thị,Siêu thị,3.811320754716981,4.141762308823073,53
65,AIZ,ChIJPzTfrgEsdTER1Ymo1ph7BLk,10.7902617,106.6267964,"Tân Hương, Tân Quý, Thành phố Hồ Chí Minh, 700000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJPzTfrgEsdTER1Ymo1ph7BLk,Chung cư,Chung cư,3.571428571428572,4.113035092085673,7
66,AKURA MIỀN NAM,ChIJQcgeD18rdTERG9B9gSP7I_E,10.9016574,106.5784076,"186 D. Công Khi, Tân Thới 3, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJQcgeD18rdTERG9B9gSP7I_E,Nhà cung cấp vật liệu xây dựng,Nhà cung cấp vật liệu xây dựng,5.0,4.244725307568584,1
67,ALC Corporation,ChIJHRVzFLQldTERirgaANnh0NQ,10.7591882,106.7658057,"Lô B2, đường C2, KCN Cát Lái - cụm 2, Đường Số 106, Phường Thạnh Mỹ Lợi, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJHRVzFLQldTERirgaANnh0NQ,"Dịch vụ vận tải, Nhà sản xuất, Cửa hàng bán buôn",Dịch vụ vận tải,3.75,3.06562820112824,4
68,ALFA Coffee & Bistro,ChIJvxpWIf0pdTERXG_kwCHy8yY,10.8553856,106.6531366,"8 Hẻm 148 Đường số 59, P.14, Gò Vấp, Thành phố Hồ Chí Minh 70000, Việt Nam","https://www.google.com/maps/place/ALFA+Coffee+%26+Bistro/@10.8553856,106.6531366,17z/data=!3m1!4b1!4m6!3m5!1s0x317529fd21561abf:0x26f3f221c0e46f5c!8m2!3d10.8553856!4d106.6531366!16s%2Fg%2F11gnpzgc3b?hl=vi&entry=ttu","Quán cà phê, Quán ăn dành cho trẻ em, Cơ sở rang cà phê, Nhà hàng",Quán cà phê,4.309859154929577,4.131290506449844,142
69,AM SAIGON (IN 3D SÀI GÒN),ChIJic8TjjUpdTER9SggZcnDqMA,10.8289734,106.6961441,"566/137/50 Nguyễn Thái Sơn, Phường 5, Gò Vấp, Thành phố Hồ Chí Minh 700000, Việt Nam","https://www.google.com/maps/place/AM+SAIGON+(IN+3D+S%C3%80I+G%C3%92N)/@10.8289734,106.6961441,17z/data=!3m1!4b1!4m6!3m5!1s0x317529358e13cf89:0xc0a8c3c9652028f5!8m2!3d10.8289734!4d106.6961441!16s%2Fg%2F11j3sc9kfq?hl=vi&entry=ttu",Dịch vụ in 3D,Dịch vụ in 3D,4.6923076923076925,4.183603587018462,13
70,AN HY Beauty & Clinic,ChIJQ6wi3CopdTERsSygP0OUheg,10.8261295,106.6363717,"106/38 Đ. Trần Thị Trọng, Phường 15, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/AN+HY+Beauty+%26+Clinic/@10.8261295,106.6363717,17z/data=!3m1!4b1!4m6!3m5!1s0x3175292adc22ac43:0xe88594433fa02cb1!8m2!3d10.8261295!4d106.6363717!16s%2Fg%2F11l75ss94l?hl=vi&entry=ttu",Spa,Spa,5.0,4.010646540579254,10
71,AN's spa-Massage trị liệu-Acupressure massage,ChIJV3J4VpsvdTERIKXZgmQpxdU,10.7855575,106.6998208,"Hẻm 18Bis/13 Đ. Nguyễn Thị Minh Khai, Đa Kao, Quận 1, Thành phố Hồ Chí Minh 70000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJV3J4VpsvdTERIKXZgmQpxdU,"Spa mặt, Bác sĩ trị liệu xoa bóp",Spa mặt,4.851116625310174,4.237832017377361,806
72,ANNA COFFEE - Điểm Tâm Sáng,ChIJAUBcqrQpdTERFvkTbFoITug,10.8504038,106.6760441,"537 18/11, Nguyễn Oanh, Phường 17, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/ANNA+COFFEE+-+%C4%90i%C3%AA%CC%89m+T%C3%A2m+S%C3%A1ng/@10.8504038,106.6760441,17z/data=!3m1!4b1!4m6!3m5!1s0x317529b4aa5c4001:0xe84e085a6c13f916!8m2!3d10.8504038!4d106.6760441!16s%2Fg%2F11c54dhqy2?hl=vi&entry=ttu",Quán cà phê,Quán cà phê,4.0,4.198663141402602,32
73,ANTIBRIEF Studio,ChIJuz7GDQApdTERYSgT6m5C2Oc,10.8020898,106.6579952,"108/13/2, Đ. Cộng Hòa, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/ANTIBRIEF+Studio/@10.8020898,106.6579952,17z/data=!3m1!4b1!4m6!3m5!1s0x317529000dc63ebb:0xe7d8426eea132861!8m2!3d10.8020898!4d106.6579952!16s%2Fg%2F11vpt88v2s?hl=vi&entry=ttu",Dịch vụ doanh nghiệp tới doanh nghiệp,Dịch vụ doanh nghiệp tới doanh nghiệp,5.0,4.235167410642736,1
74,ARA ARA,ChIJ7XD_OKApdTER-YVnsrdG904,10.794309,106.6857762,"349 Đ. Hoàng Sa, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/ARA+ARA/@10.794309,106.6857762,17z/data=!3m1!4b1!4m6!3m5!1s0x317529a038ff70ed:0x4ef746b7b26785f9!8m2!3d10.794309!4d106.6857762!16s%2Fg%2F11sjhg26fz?hl=vi&entry=ttu",Quán cà phê,Quán cà phê,4.888888888888889,4.04852023637819,36
75,ART Barbershop 11,ChIJ2RRFXA8pdTERYc8CznQiLIk,10.8205882,106.6868951,"60 đường Lê Lợi, Phường 4, Gò Vấp, Thành phố Hồ Chí Minh 700000, Việt Nam","https://www.google.com/maps/place/ART+Barbershop+11/@10.8205882,106.6868951,17z/data=!3m1!4b1!4m6!3m5!1s0x3175290f5c4514d9:0x892c2274ce02cf61!8m2!3d10.8205882!4d106.6868951!16s%2Fg%2F11khrpppld?hl=vi&entry=ttu",Tiệm cắt tóc,Tiệm cắt tóc,4.948275862068965,4.231713442232855,232
76,ASA Coffee & Tea,ChIJ2QOUCZ8vdTERAuE9fcexBBw,10.7585768,106.6569887,"91 Phó Cơ Điều, Phường 4, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ2QOUCZ8vdTERAuE9fcexBBw,Quán cà phê,Quán cà phê,4.209302325581396,4.136374245249272,43
77,ATM Ngân Hàng TMCP Á Châu-Trường Tôn Đức Thắng,ChIJNSwd65gvdTERHFvQDQIylo0,10.7316959,106.6991648,"Nguyễn Hữu Thọ, Phường Tân Phong, Quận 7, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/ATM+Ng%C3%A2n+H%C3%A0ng+TMCP+%C3%81+Ch%C3%A2u-Tr%C6%B0%E1%BB%9Dng+T%C3%B4n+%C4%90%E1%BB%A9c+Th%E1%BA%AFng/@10.7316959,106.6991648,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f98eb1d2c35:0x8d9632020dd05b1c!8m2!3d10.7316959!4d106.6991648!16s%2Fg%2F11b6dpl8zm?hl=vi&entry=ttu","Ngân hàng, Dịch vụ hối đoái",Ngân hàng,1.0,4.2548019119292055,1
78,AUTO NAM SÀI GÒN,ChIJYbkr8QMvdTERN96eMvcMTiE,10.7360836,106.7211373,"480-482-484, Đ. Nguyễn Văn Linh, P, Quận 7, Thành phố Hồ Chí Minh 70000, Việt Nam","https://www.google.com/maps/place/AUTO+NAM+S%C3%80I+G%C3%92N/@10.7360836,106.7211373,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f03f12bb961:0x214e0cf7329ede37!8m2!3d10.7360836!4d106.7211373!16s%2Fg%2F11l5wtc4j5?hl=vi&entry=ttu","Đại lý ô tô, Chợ ô tô, Nhà buôn bán ô tô cũ",Đại lý ô tô,5.0,4.169895952103835,17
79,AVN Garment (xưởng sản xuất thời trang),ChIJ6RK5OgAvdTERgg2g1VY53ec,10.7767528,106.6713372,"456/36a, Đ. Cao Thắng, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/AVN+Garment+(x%C6%B0%E1%BB%9Fng+s%E1%BA%A3n+xu%E1%BA%A5t+th%E1%BB%9Di+trang)/@10.7767528,106.6713372,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f003ab912e9:0xe7dd3956d5a00d82!8m2!3d10.7767528!4d106.6713372!16s%2Fg%2F11vrz6lx9x?hl=vi&entry=ttu",Thợ may,Thợ may,5.0,4.171802193745723,1
80,Abc Bakery,ChIJm6UUkbgodTERc4FPMjHUbqA,10.8037613,106.7009046,"296 Đ. Bạch Đằng, P.14, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Abc+Bakery/@10.8037613,106.7009046,17z/data=!3m1!4b1!4m6!3m5!1s0x317528b89114a59b:0xa06ed431324f8173!8m2!3d10.8037613!4d106.7009046!16s%2Fg%2F11xxqbw9l?hl=vi&entry=ttu",Tiệm bánh,Tiệm bánh,3.962264150943396,4.1643743881445054,106
81,Acces Motor - Kho phụ tùng,ChIJw_27aRYrdTER4JHrsd5g6Vg,10.8594222,106.5323098,"59D ấp 6, Xuân Thới Thượng, Hóc Môn, Thành phố Hồ Chí Minh 71713, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJw_27aRYrdTER4JHrsd5g6Vg,Cửa hàng phụ tùng xe máy,Cửa hàng phụ tùng xe máy,5.0,4.187985266396388,9
82,Aceline,ChIJ3ys1pZAvdTERolWTEAp8-DU,10.7336868,106.7064838,"S85-1 Sky Garden 3, Phạm Văn Nhị, Tân Phong, Quận 7, Thành phố Hồ Chí Minh 000000, Việt Nam","https://www.google.com/maps/place/Aceline/@10.7336868,106.7064838,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f90a5352bdf:0x35f87c0a109355a2!8m2!3d10.7336868!4d106.7064838!16s%2Fg%2F11byylz8fv?hl=vi&entry=ttu",Cửa hàng bánh ngọt,Cửa hàng bánh ngọt,4.222222222222222,4.255899691590742,27
83,Acoustic - Nam Kỳ Khởi Nghĩa,ChIJ9fFZK2YvdTERE_ALRi3ltwA,10.7914336,106.683313,"384/17A Đ. Nam Kỳ Khởi Nghĩa, Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ9fFZK2YvdTERE_ALRi3ltwA,"Quán bar, Quán bar cocktail, Địa điểm ca nhạc trực tiếp",Quán bar,3.865497076023392,3.999216265209654,171
84,Acoustic Bar,ChIJjUR5AzAvdTERdF8TduasR3w,10.7811947,106.6899157,"6E Ngô Thời Nhiệm, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh 72407, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJjUR5AzAvdTERdF8TduasR3w,"Quán bar ca nhạc trực tiếp, Quán bar",Quán bar ca nhạc trực tiếp,4.309278350515464,4.233291891358525,970
85,Advance Fitness & Gym Tôn Dật Tiên,ChIJtyKazowvdTERg-y12MvqfGg,10.7226264,106.7146147,"Garden Court 1, 157 Đ Tôn Dật Tiên, Tân Phong, Quận 7, Thành phố Hồ Chí Minh 756635, Việt Nam","https://www.google.com/maps/place/Advance+Fitness+%26+Gym+T%C3%B4n+D%C3%A2%CC%A3t+Ti%C3%AAn/@10.7226264,106.7146147,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f8cce9a22b7:0x687ceacbd8b5ec83!8m2!3d10.7226264!4d106.7146147!16s%2Fg%2F11c1rsh0hp?hl=vi&entry=ttu",Phòng tập thể dục,Phòng tập thể dục,3.696969696969697,4.140504927424843,33
86,Aeon Citimart,ChIJp2AIeg8mdTERHDlcF5PGfzo,10.7947717,106.7357407,"50 Đ. số 3, Khu Phố 4, Quận 2, Thành phố Hồ Chí Minh 700000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJp2AIeg8mdTERHDlcF5PGfzo,Siêu thị,Siêu thị,3.9344262295081966,4.187201615372829,61
87,Aeon Citimart (Tân Phong),ChIJ-0RFwPIvdTERmlbF41yG7Iw,10.7224199,106.7129906,"18-20 Đ Tôn Dật Tiên, Tân Phong, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Aeon+Citimart+(T%C3%A2n+Phong)/@10.7224199,106.7129906,17z/data=!3m1!4b1!4m6!3m5!1s0x31752ff2c04544fb:0x8cec865ce3c5569a!8m2!3d10.7224199!4d106.7129906!16s%2Fg%2F1tlgvg1x?hl=vi&entry=ttu",Siêu thị,Siêu thị,3.755725190839695,4.222004130937919,131
88,Agribank,ChIJD0JKbGYldTERho-fOQRCcps,10.725541,106.733967,"970 Huỳnh Tấn Phát, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Agribank/@10.725541,106.733967,17z/data=!3m1!4b1!4m6!3m5!1s0x317525666c4a420f:0x9b724204399f8f86!8m2!3d10.725541!4d106.733967!16s%2Fg%2F1th46wy3?hl=vi&entry=ttu",ATM,ATM,1.0,4.076752295653841,1
89,Agribank Tân Phú - PGD Tân Quý,ChIJWTtCav0rdTERrRunepYLY2M,10.8025085,106.6280899,"257 Đ. Tân Kỳ Tân Quý, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJWTtCav0rdTERrRunepYLY2M,Ngân hàng,Ngân hàng,2.6666666666666665,4.193512215686745,3
90,Air Liquide Vietnam,ChIJGdPG120ndTERQ3z9nCICMNA,10.8519698,106.8051076,"Lot I-2A, SHTP, City, Phường Tân Phú, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJGdPG120ndTERQ3z9nCICMNA,Nhà máy hóa chất,Nhà máy hóa chất,4.0,4.192368710217695,1
91,Alibaba Buffet Nướng Tân Phú - 320 Tân Kỳ Tân Quí,ChIJKa7Z8vwrdTER4JCmCDgXDAI,10.8018261,106.6251654,"320 Đ. Tân Kỳ Tân Quý, P. Phú Thuận, Tân Phú, Thành phố Hồ Chí Minh 70000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJKa7Z8vwrdTER4JCmCDgXDAI,"Nhà hàng tiệc đứng, Nhà hàng",Nhà hàng tiệc đứng,3.1788413098236776,4.109239518440766,397
92,Aloha Coffee - Quận 7,ChIJ1ZYg2cEvdTERpBOgUoIw05M,10.7391805,106.6994805,"52 Đường số 1, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Aloha+Coffee+-+Qu%E1%BA%ADn+7/@10.7391805,106.6994805,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fc1d92096d5:0x93d3308252a013a4!8m2!3d10.7391805!4d106.6994805!16s%2Fg%2F11pc1ppt7s?hl=vi&entry=ttu",Quán cà phê,Quán cà phê,4.521739130434782,4.17424605113761,46
93,AloraShop21,ChIJOcCVVGkudTERhcE1UEquqgE,10.732453,106.646913,"2117/69/5 Phạm Thế Hiển, Phường 6, Quận 8, Thành phố Hồ Chí Minh 70000, Việt Nam","https://www.google.com/maps/place/AloraShop21/@10.732453,106.646913,17z/data=!3m1!4b1!4m6!3m5!1s0x31752e695495c039:0x1aaae4a5035c185!8m2!3d10.732453!4d106.646913!16s%2Fg%2F11h414kwpv?hl=vi&entry=ttu",Cửa hàng quần áo nữ,Cửa hàng quần áo nữ,5.0,4.150332577077172,3
94,Amor Resort Wedding & Event Garden,ChIJi77owCkpdTERkBq1guGwtL0,10.808018,106.687727,"61A Nguyễn Văn Đậu, Phường 6, Bình Thạnh, Thành phố Hồ Chí Minh 70000, Việt Nam","https://www.google.com/maps/place/Amor+Resort+Wedding+%26+Event+Garden/@10.808018,106.687727,17z/data=!3m1!4b1!4m6!3m5!1s0x31752929c0e8be8b:0xbdb4b0e182b51a90!8m2!3d10.808018!4d106.687727!16s%2Fg%2F11h64v8td3?hl=vi&entry=ttu","Nhà hàng, Quán cà phê",Nhà hàng,4.371428571428571,4.040049060009426,105
95,Ampere Computing,ChIJvzeRwIUldTERQN0hH_eKC40,10.7533478,106.7307818,"Lô D.01 Tân Thuận KCX, Tân Thuận, Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Ampere+Computing/@10.7533478,106.7307818,17z/data=!3m1!4b1!4m6!3m5!1s0x31752585c09137bf:0x8d0b8af71f21dd40!8m2!3d10.7533478!4d106.7307818!16s%2Fg%2F11hbt54_q2?hl=vi&entry=ttu","Văn phòng công ty, Công ty thiết kế",Văn phòng công ty,5.0,4.380926682421855,2
96,Amy’s Coffee,ChIJs3xZa2MndTERoQ0d52UI6hE,10.8413348,106.7915206,"139 Lã Xuân Oai, Tăng Nhơn Phú A, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJs3xZa2MndTERoQ0d52UI6hE,Quán cà phê,Quán cà phê,4.0625,4.197613176238618,64
97,An Gia Riverside,ChIJjbRotwIldTERYQig6F99B-I,10.7152535,106.7430568,"01 Đ. Lê Thị Chợ, Phú Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/An+Gia+Riverside/@10.7152535,106.7430568,17z/data=!3m1!4b1!4m6!3m5!1s0x31752502b768b48d:0xe2077d5fe8a00861!8m2!3d10.7152535!4d106.7430568!16s%2Fg%2F11p_50fv61?hl=vi&entry=ttu",Chung cư,Chung cư,3.8333333333333335,4.078244140271536,6
98,An Khang Coffee,ChIJrxziyg0ydTERLHQp-CMcpi4,10.6994304,106.6128251,"Số 106 Đường số 4, khu Dân Cư, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/An+Khang+Coffee/@10.6994304,106.6128251,17z/data=!3m1!4b1!4m6!3m5!1s0x3175320dcae21caf:0x2ea61c23f829742c!8m2!3d10.6994304!4d106.6128251!16s%2Fg%2F11c4wwmq32?hl=vi&entry=ttu",Quán cà phê,Quán cà phê,4.0,4.151580100399358,3
99,An Khang Garden,ChIJ7fXRINDVdDERVIJkEuMUtBY,10.9410749,106.627872,"Bình Mỹ, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/An+Khang+Garden/@10.9410749,106.627872,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d5d020d1f5ed:0x16b414e312648254!8m2!3d10.9410749!4d106.627872!16s%2Fg%2F11f5v3_rs5?hl=vi&entry=ttu",Trang trại,Trang trại,4.0,4.163180457498107,1
