,gPlusPlaceId,placename
17612,114027670798585238139,"Johnny B's Burgers, Brew & Spirits"
17613,115136321153173196579,Anthology
17614,115644846545562480947,Chipotle Mexican Grill
17615,117938366230496892430,Hunt & Gather
17616,118033689189619171722,Small Bar
17617,102401525093794544176,RA Sushi
17618,107159287981330138743,McDonald's
17619,115461966993786634971,Chinatown Kite Shop
17620,118399787675060373327,African Outlet
17621,110510508866879692758,Round Table Pizza
17622,117913558966130390884,Round Table Pizza
17623,104321362608942735253,Dino's Family Restaurant
17624,105880403716510272081,Philadelphia Sandwiches
17625,108506615106375046306,The Magnolia Grille
17626,110793407407391758979,Arunee House
17627,110858416909397197390,Century Dragon
17628,103075178293342479134,Crystal Jade Asian Fine Dining
17629,109011589687319425248,Yankee Pier
17630,105401576935690040404,Silverstone Golf Club
17631,111625086070859196995,Best Buy Mobile
17632,110097527209749847305,Base Camp Cafe
17633,106538432397607403161,Mishka's Cafe
17634,114730641872709440255,Shoki Ramen House
17635,101194224537739958193,Ara's Tacos
17636,100417103886366218658,El Dorado Kitchen
17637,114701111525578052308,Love Soya Sushi
17638,102767024242830260148,Adolfo's Mexican Food
17639,104347353672207005159,Applewood Pizza Restaurant
17640,106457388780300959080,Bay Fish & Chips
17641,107181685326907451477,Sushi 88 & Ramen
17642,110231083762128007448,Acapulco Mexican Restaurant Y Cantina
17643,111117233963855689544,Dairy Queen
17644,111920569899566612990,Ginseng BBQ & Tofu
17645,116086897978077692073,Taqueria Vallarta
17646,116539606422083661034,Fish House Vera Cruz
17647,104633031526222008871,Panda Express
17648,108791272249174079563,Bulgarini Gelato
17649,102951119531257830657,Maria's Italian Kitchen
17650,111071065721898012047,Maria's Italian Kitchen
17651,113521213998879609923,Taste Chicago
17652,112685460685508597504,Blue Ox Central
17653,103230709551778761837,Marco's Pizza
17654,111899114537546838953,Tanner Jacks
17655,108268769572007973371,Italia Panetteria & Deli
17656,114855170315307669898,Panda Express
17657,102788590251135033143,Chinese Garden
17658,108137923925083114319,Davanti Enoteca
17659,100473288841657694287,Canyon Restaurant
17660,100516751533108939241,Denny's
17661,101076294402297782608,Cafe Lucca
17662,101134560402435872396,Teresa's Mosaic Cafe
17663,101663174943885518251,Opah
17664,102528870760390909125,Juliette Kitchen & Bar
17665,103967825317879341974,Mozambique Peri Peri
17666,104529821702719222422,Chefs' Toys
17667,106746974531773934369,The Beachcomber Cafe
17668,106956846318784798935,Raphael
17669,106977073900133334701,Jalapeno Mexican Restaurant
17670,107516988931499257264,Islands Restaurant
17671,107793885859390707294,Ristorante Genovese
17672,107954201270832655471,Taco Adobe
17673,108003438440617930337,Starbucks
17674,108380342957834614987,In-N-Out Burger
17675,108931837026442379453,Bluewater Grill
17676,109145183840315880342,Farm House Cafe
17677,111812269153571788300,Mattern Deli Inc
17678,103256538927827549753,Denny's
17679,112505852899216018371,Taqueria Zamora
17680,112728229808447360479,RadioShack
17681,115108535259256973010,Stacey's Cafe Delish
17682,109987386028796825596,THE BBQ SPOT
17683,115891109017095388065,Back Alley Bar & Grill
17684,102663097040255533501,El Huarache Azteca
17685,100778489021106616430,Roberto's Taco Shop
17686,108998228833678023610,Togo's
17687,109388958776717319432,The Grand Oak Steakhouse & Bar
17688,110457379761048089913,Fisherman's Market and Grill
17689,113796004684159409960,Sizzler
17690,116138912366675398680,Frijoles
17691,118370552563313994257,Sherwin-Williams Paint Store
17692,117113985798229265034,McDonald's
17693,104624697307416317821,McDonald's
17694,117470678819923890449,Olive Garden
17695,103892422134046978667,Kabuki Japanese Restaurant
17696,106854199249792954218,The UPS Store
17697,102382083628476565137,Sammy's Woodfired Pizza
17698,109570707422371117877,Original Pancake House
17699,116475109642189801299,Original Joe's
17700,101022917004644016409,Taste of Tuscany
17701,101439914771362589577,Amsterdam Cafe
17702,102272787665723833668,Taqueria Zapata
17703,102564249825299113691,Velvet Cantina
17704,104009286906370889793,Del Taco - Riverside
17705,118042535045380743284,Burger King
17706,113583387757624854548,Kentro Greek Kitchen
17707,109899738306748341491,Bath & Body Works
17708,112966253529100470803,BJ's Restaurant & Brewhouse
17709,103025566163339069629,Old Europe Restaurant & Night Club
17710,104285596586744139802,Good Day Cafe
17711,104500435617782234080,Starbucks
17712,105776261513024147506,Mai Thai Cuisine
17713,105849061715038131714,Kwik Way Drive In
17714,116818389572127276730,Denny's
17715,111803663293513857028,Hole In The Wall Pizza
17716,113521102493849762363,Bechelli's Flower Market Cafe
17717,114514368639541330014,Visconti's Ristorante
17718,105039263833743204821,Winners Pizza
17719,105829469807817265102,Titas Pupuseria
17720,103259018050018820815,Amore Cafe & Bakery
17721,102935112109368693772,Panda Express
17722,106415807900266068077,La Iguana Restaurant
17723,115019887335721461128,Boston House of Pizza
17724,108619777174218220645,Aaron Brothers Art & Framing
17725,113912078646052118426,Uncle Rocco's New York Pizza
17726,103830770717221175534,Nelson Photo Supplies
17727,114817702846868794271,Pizza Hut
17728,111894864466277002734,Sal's Mexican Restaurant
17729,102096333415114710917,Sake Sushi
17730,103213156628008971457,Weber's Place Sports Bar And Grill
17731,118386850190538596364,Wasabi House
17732,110433428789801933073,Denny's
17733,117373366590992660003,Red Robin Gourmet Burgers
17734,116160260290634078530,Sweet Woodruff
17735,115580410267653698133,El Tapatio Restaurant
17736,111631574474364491988,Maurizio's
17737,112956929495581851496,Robertito's Taco Shop
17738,111473461109611269540,Liquid Bread Gastropub
17739,115357821689354432319,Olleh Sushi & Tofu House
17740,108663075922059643023,In-N-Out Burger
17741,109679393142534863275,Cascada
17742,114253012777270955207,Buttercup Pantry Restaurant
17743,104413265562592160821,Rounds Bakery
17744,100160939780125730240,The HoneyBaked Ham Co
17745,115101150411730268596,Sunset Thai House
17746,115783359197088726934,Island Pasta Coronado
17747,115248101747269264821,Starbucks Coffee
17748,107937188619457330163,Angelo's Cucina Trinacria
17749,108013177944677733590,Port of Subs
17750,107542883701255172591,Taco Bell
17751,100192567438911839640,Bud's Buffet
17752,109969424812916102424,Happy Chinese Restaurant
17753,111092032798931400320,Olive Garden
17754,106823072463914266980,Ralphs
17755,117049817315977795479,Palo Alto Grill
17756,105371625400203461128,Conrad's Restaurant
17757,109470964187110463270,Stefano's Two Guys From Italy
17758,109739836953143887178,Pacifica Pizza
17759,107117172420241232313,Mi Casa Restaurant
17760,117553359791454893772,Luna Red
17761,104007854563813034749,Henry's Hat
17762,109744119132812827240,Walmart
17763,112440981733073741451,Thai Village Restaurant
17764,113233400743827403556,SUBWAY® Restaurants
17765,107241787270158137774,Soif Restaurant Wine Bar & Merchants
17766,112406644659954158666,Truong Thanh Vietnamese Restaurant
17767,117069957908594583501,Sumo Sushi
17768,114930635877377659202,Starbucks
17769,101981124258080347960,Mandrake
17770,108926144295303851526,FedEx Office Print & Ship Center
17771,116872460047953099515,Cheese Steak Shop
17772,109874659340883516640,Big Bite
17773,110814677404905389976,PHO 533
17774,117069093773689972544,At&T
17775,109484065353553332849,Lamppost Pizza
17776,107483159972051784066,L&L Hawaiian Barbecue
17777,103699813131507930436,Cafe Pescatore
17778,113579308141611862438,Olive Garden
17779,111861606801368040917,Town Sent Seafood Restaurant
17780,115162883901166734167,Specialty's Cafe & Bakery
17781,113354289372549791116,A A Bar & Grill
17782,103008705587389241731,Bangkok West Thai
17783,104763101661422080071,Starbucks
17784,107905946657256191266,Centanni Trattoria
17785,109097690039926207035,Sitar Indian Cuisine
17786,114925282264768996159,Golden Palace Chinese Restaurant
17787,103153910184789984931,Thai Family Restaurant
17788,105619697705635896594,Panda Express
17789,112789748449044687157,Egg Roll King
17790,111192063308932295923,Chaparosa Grill
17791,109393292460578377048,The J Spot Comedy Club
17792,116611431028932721840,Taqueria Y Marisco Madrigal
17793,103861903658285115485,Tortas Los Picudos
17794,101739437982169237271,Jimbo's...Naturally!
17795,102323960181937682217,Zenbu
17796,105432526604337899131,Ocean Beach People's Organic Foods Market
17797,106264037547781443273,Isabel's Cantina
17798,107276740365920970984,BO-beau kitchen + bar
17799,107719874378270081587,Jersey Mike's Subs
17800,107984725738853041253,Burns Drugs
17801,108491247964990885514,Barrio Star
17802,109926760573174369402,Starbucks
17803,111006534077603282194,Rimel's Rotisserie
17804,112381796259506341023,Coffee Cup
17805,113467172490990360900,Pannikin Coffee & Tea
17806,115150082815285230019,Deli-Icious
17807,114230597324625626080,La Hacienda Mexican Restaurant
17808,106084586787879666969,Eclectic Wine Bar & Grille
17809,110386379918849297504,Thai Orchid Restaurant
17810,107113768062167993724,Fanny Ann's Saloon
17811,101596382552853588498,The Home Depot
17812,107119101594387068932,Reno's Pizzeria & Restaurant
17813,109273375563834439809,The Home Depot - Glendale
17814,111917234395059406143,Ralphs
17815,109437493388495137733,Chi Dynasty
17816,113974735615583324275,Il Pastaio
17817,117631393304653002947,Burger King
17818,116990395298064424958,Renu Nakorn
17819,115023666597229798799,Lowe's Home Improvement
17820,115538087068635009505,Lily Kai Chinese Cuisine
17821,117892708868482768997,Juanita's III
17822,111272460980075780539,Starbucks
17823,105401622737862237379,Suehiro Cafe
17824,102649016317969880538,McDonald's
17825,115647674128005148736,Wafu of Japan
17826,115283797249564610201,Caffe Ambrosia
17827,112812663645622523772,SUBWAY® Restaurants
17828,113291416668102176896,T-Mobile Fresno
17829,101638873441566103946,New York Giant Pizza
17830,114012437288914480414,ROOM 5 Lounge
17831,100080425740914919615,Fernando's Pizza
17832,106601092151203379240,Chick-fil-A
17833,112143475361285088847,Chipotle Mexican Grill
17834,117646187880171170032,Domino's Pizza
17835,117173938848337089526,Denny's
17836,110551797951359574794,Shan Restaurant
17837,110190287958908796391,White Shallot
17838,100460969446329465397,Quiznos Sandwich Restaurants
17839,100835347108006857881,Buenos Grill
17840,102778256580786962809,Lynn & Lu's Escapade Cafe
17841,102784871656624163596,Cafe Sparrow
17842,103172666150200655422,"Dickey's Barbecue Pit, Jackson, CA"
17843,104478598581612444482,Goodwill
17844,105461689237702433254,Goodwill of Silicon Valley
17845,105732003110792768160,El Pollo Loco
17846,106192223897704409518,Taco Bell
17847,107913165944684476341,Garcia's Taqueria
17848,109849283196347962949,Pleasure Pizza - Disabled
17849,110052574289417196783,Starbucks
17850,110642190453635481634,Taqueria Vallarta
17851,111775109618438533391,P.F. Chang's China Bistro
17852,112895297535872640937,Burger Me!
17853,114004595316981810650,Togo's
17854,114131028829019167679,Mountain Mike's Pizza - Jackson
17855,114835460738789754425,Erik's DeliCafe
17856,114858641489850877220,Kal's Bar-B-Q
17857,115508582819663263099,Syd's Bagelery & Expresso
17858,115672703860357717855,Le Boulanger Inc
17859,117502914279996594123,Olive Garden Italian Restaurant
17860,113136489235784902308,Chevys Fresh Mex
17861,101817100906027648459,At&T Store
17862,109251985463300432514,Greenleaf Gourmet Chopshop
17863,106739749277246992246,Misoya Ramen
17864,106833560443673181685,Loló
17865,114420884810109345448,Walgreens Store Daly City
17866,115431860363703844437,Ross Dress For Less
17867,116554013159028844991,Trader Joe's
17868,103870545095523650372,FedEx Office Print & Ship Center
17869,106986059565340461368,McDonald's
17870,108419608143397275357,Noodles
17871,111962357300068154662,Saffron Indian Cuisine & Bar Inc.
17872,116111497734505019973,Jack in the Box
17873,112590846306471540759,La Fiesta Mexican Restaurant
17874,109042730713297165575,Quiznos Sandwich Restaurants
17875,111493517647767004579,Denny's
17876,115003961930127161282,Swish Shabu Shabu
17877,115518164981333468859,Dutch Brothers Coffee
17878,112260201778728944820,Verizon Wireless
17879,110956309372254646217,Bagel Street Cafe
17880,103060477211878727793,Eastside Market
17881,112920612990568992320,Tandoori Fresh
17882,100882199152556701169,Pieology
17883,114802311960468565979,The Hog's Apothecary
17884,101786690130124363860,Churrasco Grill
17885,104406298342021142760,Thai Basil
17886,109952219376221902749,Michael's on Main
17887,111774290756550329275,Chili's Grill & Bar
17888,100769623226060031259,The Home Depot - Upland
17889,104097538208326238096,Nonni's Ristorante Italiano
17890,116485726068071143519,Starbucks
17891,102576177257302742132,Kate Mantilini Restaurants
17892,104749720417791164505,Great India Cafe
17893,110956636538644568175,Poquito Más
17894,116603016493307351945,The Villa Restaurant of Woodland Hills
17895,104529426220599154415,Side Street Cafe
17896,107762306001271110097,Darya
17897,111234349474097178626,Hatfield's
17898,116336594455924008222,Save Mart
17899,115600920770138719898,"Joe's Great American Bar & Grill, Inc"
17900,108558868617132435359,El Toreador Restaurant
17901,111437366156960823407,Five Guys
17902,103155795639731799285,Hanaya Sushi
17903,100487752959936551081,Penny's Burger
17904,102429811163111279878,Ploy II Thai Cuisine
17905,109060911312710614555,Sunglass Hut
17906,112358510824033588997,Nagano Sushi
17907,115526245241423107541,Chiang Mai Thai Cuisine
17908,105090458156406270420,Domino's Pizza
17909,115994401110467032847,China Palace
17910,111513840693361297836,Happy Buffet
17911,114787310116025030590,SUBWAY® Restaurants
17912,110435101635753563613,Taco Bell
17913,104012940435935451994,Break of Dawn
17914,105764847467011423776,Staples
17915,100343400944843570342,Original Pancake House
17916,102949419759938595430,Todai Restaurant
17917,110828686452520288484,Maria's Italian Kitchen
17918,111858099874648129134,Taj Mahal
17919,100230315369244714743,La Carreta
17920,106796059199452163938,Jack In the Box
17921,116133556613524627128,Domino's Pizza
17922,112084671719988793131,SUBWAY® Restaurants
17923,109997544678519737768,Teresitas Restaurant Inc
17924,106426747778302778184,Cabo Cantina
17925,100332868650001385502,Carl's Jr.
17926,115315321354730900391,In-N-Out Burger
17927,102656277339290314387,Best Buy
17928,110041707955910410999,Trader Joe's
17929,112893668857018232241,Hana Sushi
17930,105479560891833857355,Blair's Restaurant
17931,107405548703312938378,Pearl Dragon
17932,112654859231829540695,bacco
17933,117516720042117045653,Mantra
17934,107130653756152321007,Round Table Pizza
17935,114562159676139849496,Round Table Pizza
17936,100009837043342488656,Michaelangelo's Pizza
17937,100233928294456716553,RadioShack
17938,108608908048524373649,S & W Country Diner
17939,113464428940107006443,La Scala
17940,111239387387809635628,La Cabana De Suisun Restaurant
17941,108176214371678643731,BevMo!
17942,105500058184999441382,King's Burgers
17943,117987388361729824722,Shell Food Mart
17944,103140473856292919855,Little India Cafe
17945,117987730956892967932,Chick-fil-A
17946,110729797945023674944,La Balena
17947,105750755462201727242,El Gallo Giro
17948,102148022194046610725,Buca di Beppo - Sacramento
17949,111780289978024628842,Los Dos Amigos
17950,110077611379330617661,Pho Ca Dao Restaurant
17951,108639346857759145173,T-Mobile
17952,111628742071702865997,Styles For Less
17953,105948623517157222834,Wonderland SF
17954,105009839810186380425,Barnes & Noble
17955,103451946975669394431,Castillo's Mexican Restaurant
17956,101950193500414247371,Hindquarter Bar & Grille
17957,103289231813535407723,Taco Bell
17958,109132049231937638849,Little Caesars Pizza
17959,113487316940909127027,Olive Garden
17960,105237569476922457269,T-Mobile Santa Monica
17961,102894267012857825994,Sib Song Thai Restaurant
17962,107659116668004552851,Mimi's Cafe
17963,105652056680006340695,Target
17964,113582084270869409274,"Jack in the Box - Santa Clara, CA"
17965,100415149975090199357,Cocoro Bistro Sushi Bar
17966,103323239959522226154,Firenze Osteria
17967,109886280734088223744,Chez Jay Restaurant
17968,110407520858553199959,The Galley
17969,112451405485453268873,The Home Depot - Auburn CA
17970,114815871342426789370,Payless ShoeSource
17971,113277678905085461952,L.A. BUNS
17972,108011933337378565606,Via Sicilia Ristorante Italiano
17973,110055279714087300682,Amorelia Mexican Cafe
17974,114887942105786123123,Casa Ranchero
17975,100203406413141078460,Kabuki Japanese Restaurant
17976,108249595098529150235,Taco Bell
17977,115974876169910082319,BevMo!
17978,106631662660708612948,El Pescador
17979,107085043504813362748,Romanos
17980,117652571760740216397,Jack's Restaurant
17981,113132983822421810524,Pizza Hut
17982,102033422829199877105,Shakey's Pizza Parlor
17983,101301092788036469898,AT&T
17984,108300608405357329750,Baskin Robbins
17985,112802965767966661746,Sushi To Dai For
17986,115561073582794291502,Hook Line & Sinker Seafood
17987,107057176326111225657,L a Rose Cafe
17988,105089764212960913962,Little Tony's Italian Restaurant
17989,102534736051893248801,John's Philly Grille
17990,114540360302985473125,Tognazzini's Dockside Restaurant
17991,101052764558922677238,El Charro Mexican Food and Cantina
17992,111332561193691459855,Strizzi's Restaurant
17993,112665085687483293501,Spanky's Dog House
17994,114409951675446877303,7-Eleven
17995,116960686453709946164,THE OAK ROOM RESTAURANT
17996,117401809231446624393,7-Eleven
17997,111419897817759858239,Starbucks
17998,101206922724646829484,Starbucks
17999,110443373355546412510,Verizon Wireless
18000,109041701416574974289,Samo's
18001,113798062886805598948,Thai Original BBQ Restaurant
18002,102051500355977188902,Starbucks
18003,108625441458360087937,Starbucks
18004,103958590556606368521,Strings Italian Cafe
18005,100602995285317600697,"DeMatteo's Pizza, Pasta, Subs - Riverside"
18006,104072908089576763452,FedEx Office Print & Ship Center
18007,103132294978589009656,Pronto's Pizzeria
18008,112396763711083599488,Rick's Ice Cream
18009,110803451091665194497,Tam O'Shanter
18010,103805084331795345556,KFC Paramount
18011,107406848763600788741,Thai Smile Restaurant
18012,109548797399412977366,McDonald's
18013,111786612007435979064,Starbucks
18014,100452871198600527705,Wingstop
18015,111526331694529830262,Lowe's
18016,111242099109937193827,Mayson Ace Hardware
18017,107196813513960487443,Trader Joe's
18018,105034592360873493255,Sumo Japanese Restaurant
18019,100077348673651719714,Chili Peppers
18020,100393407500884171884,Willie Bird Turkeys
18021,100469299825172096272,Paris Pizza
18022,115442855657172997809,Round Table Pizza
18023,115331539958058391098,Chipotle Mexican Grill
18024,115535515292184929526,Salvemini's Italian Kitchen
18025,104646050613291258515,Veggie Grill
18026,101031093070987403816,7-Eleven
18027,101326029170768705345,Pizza Hut
18028,107739977897477973979,Portfolio Coffeehouse LLC
18029,105080801038552163733,Pizza Hut
18030,113204883742305674328,Safeway
18031,106808463837788093600,Outback Steakhouse
18032,111707304754832171408,Pizza Hut
18033,104341567924724103683,Seasalt Fish Grill LLC
18034,106512040713216209069,Starbucks
18035,108072041461981955470,Whole Foods Market
18036,109128344300904530497,Moon Juice
18037,113243053324711664091,T.J. Maxx
18038,113250811797793052937,Victoria's Secret - Third Street Promenade
18039,113471078139631271405,Greens up!
18040,117924554459532306161,Petco
18041,102632303461184407741,Lodge Buffet
18042,117414653501526101583,Peet's Coffee & Tea
18043,105472674917972045017,La Dolce Vita Ristorante
18044,109738216706850286251,Loving Hut
18045,115387212839413681341,Tataki South
18046,111990248731802822863,El Callejon Vista
18047,103829972289709329113,Felix Continental Cafe
18048,117353984957023752663,Pizzicato
18049,106322689778944892943,Togo's
18050,100164502866502597648,Sake Sushi Bar Lounge
18051,101979955536761255681,Pho 22
18052,113739359592461171815,French Garden
18053,115433748786126006832,Manna Korean BBQ
18054,112431113919106531496,The Coffee Bean & Tea Leaf
18055,109176269869021530865,Game Stop
18056,109824921207002811093,Chandni
18057,115051304289477093247,ANTIGUA'S BAR & GRILL
18058,103683031705617789066,Golden Restaurant
18059,112533273743887700514,Al's Cafe
18060,117433242633594483280,Ralphs
18061,105144789511248796946,Virgin America
18062,106614182258368437838,Pizza Hut
18063,101693364471507715270,Magnolia Lounge
18064,113846476427080821070,Ink
18065,104737696981285545578,Forever 21
18066,115656069247821539824,Havana Grill
18067,116248986872785831727,Du-Pars Restaurant and Bakery
18068,100362750320813958202,Gyros & More
18069,105801037878078194418,Vito's Restorante & Pizzaria
18070,101366949570051201694,Popeyes Chicken & Biscuits
18071,103862216893052302282,La Placita
18072,101494378936318578400,"Jack in the Box - Chino Hills,"
18073,101779607392062618104,Walgreens
18074,104219682347318186399,HomeTown Buffet
18075,109188075937462773329,Yogurtland Chino Hills
18076,103898518313670214052,Tamarindo Antojeria Mexicana
18077,106723473244240820494,La Burrita
18078,108413784662940197881,Rudy's Can't Fail Cafe
18079,108441480683534340144,Little Shin Shin
18080,115731010713633219361,The Starry Plough Pub
18081,111355741558520473871,Way Station Coffee Shop
18082,117580554429020814928,Sammy's Woodfired Pizza
18083,111059331128168584685,Rebecca's
18084,112308870436648934278,Panera Bread
18085,100821371377850801115,Tottino's Pizza
18086,110863014014101030684,Monkey Business Cafe
18087,104376994952800132162,Cafe Waterfront
18088,100447724920515809685,JT Schmid's Restaurant & Brewery
18089,115353811641272131873,O-Sho Japanese Restaurant
18090,118056233438354643549,Outback Steakhouse
18091,105695263976614886205,I Panini Di Ambra
18092,108062421491691858728,Eames Hardware & Supply
18093,108990704904034470904,Pete's Ace Hardware
18094,113626942905125584365,Babushka Russian Deli & Restaurant
18095,115013078305816446993,Petco Animal Supplies - Martinez
18096,117307348657586766528,Yan's Garden
18097,110270500628188476688,Lepe's Taqueria
18098,117961053498936522811,Agoura's Famous Deli
18099,118045041171199756057,Charming Siam Restaurant
18100,107586060498765930918,Big E Pizza
18101,109702110194868616814,Schooner's Grille & Brewery
18102,105613244580093913837,Costco Azusa
18103,105775075223048361163,The Vitamin Shoppe
18104,116962332422290570871,Carl's Jr
18105,110085084852892820546,Panama Joe's
18106,111658913308545772232,Quiznos Sandwich Restaurants
18107,110099566543580734885,Domino's Pizza
18108,116233015902942032420,Rite Aid Pharmacy
18109,114618616312109377690,KFC North Hollywood
18110,108975370586973557945,Jamba Juice
18111,107298590956320911483,Zen Restaurant
18112,106842974431711689784,Famous Pizza
18113,100202702154103777248,Yama Sushi
18114,102154038283757461684,Best Buy
18115,103907051268719944717,Verizon Wireless
18116,108454367799748308490,Five Thais Inc
18117,116479022878115187929,Grocery Outlet
18118,118065428907806831287,Robeks
18119,118330075143984484409,Red Lobster
18120,102928843962489035811,Chop House Palm Desert
18121,103454716240896255519,Jackalope Ranch Restaurant
18122,111598035280553540302,T-Mobile Long Beach
18123,118373576280342017609,Walmart
18124,111203329014272929372,Manchego
18125,113765950739246007923,Venice Pizza House
18126,109000636841634900715,Haagen-Dazs Ice Cream Shops®
18127,109412953964399758922,Cup-A-Joe Coffee House
18128,107459642197471992536,Wendy's
18129,114431739193193992479,Thai Pepper
18130,115645748020110561035,Sushi on Rainbow
18131,117008339156390805008,El Pollo Loco
18132,110198801283997902364,Denny's
18133,102400814873973580909,Best Buy
18134,118176716529951965272,Sushi Kuni
18135,110113307857315352291,Moonlight Cafe
18136,109596349985862528981,So Hyang Korean Restaurant
18137,102082276390418434055,Popeyes Chicken
18138,105602977100178522026,Pizza Hut
18139,110298214843908610394,Arby's
18140,113540186224737358108,JoS. A. Bank
18141,105860765916601225971,Rite Aid Pharmacy
18142,110430014793864217525,Fred's Mexican Cafe
18143,115615296489573440985,Aero Club
18144,117780368506856242987,Target
18145,102241188158819285566,The Blue Pearl
18146,112424459824572315867,IHOP
18147,110682155598984682136,North Shore Burgers
18148,116441318007529167174,La Boheme French Continental
18149,101132425090510332878,McDonald's
18150,101456005417597347288,Pho So 1
18151,110322474153953287017,Di Vita's Italian Restaurant
18152,113373972488754225743,Spices Thai Cafe
18153,103344200790009587747,Pizzeria Capri Ristorante
18154,102168592934348626903,Fin's
18155,106075601927203872465,Hamburger Hut
18156,103104899855965296434,Superior Dairy Product Co Inc
18157,103834176729529686241,Janya's Thai Cuisine
18158,105456725984992819764,Milpitas Shell
18159,108034051428729166147,Lanna Thai Restaurant
18160,115176637846655211471,Wayside Grill
18161,112015205110121615390,I-NABA Japanese Restaurant
18162,116323743717846688855,Vegetarian House
18163,116858209096227610846,FedEx Office Print & Ship Center
18164,102142154978110764921,Starbucks
18165,109361146573630215114,McDonald's
18166,110570236150243724348,McDonald's
18167,116405652260478165982,Applebee's Neighborhood Grill
18168,109275906801094225811,Tuk Tuk Thai Cafe
18169,117248034173703365017,Thai Smile Cuisine
18170,103241492083709563388,Walmart Supercenter
18171,113322495316821222362,First Street Family Restaurant
18172,100166323583132092166,Mediterranean Room
18173,101942765493880198081,Mille Fleurs
18174,102068854858887090492,Le Vallauris
18175,108108416484694207399,Tommy Bahama's Island Grille
18176,109301145961631445537,La Spiga Ristorante Italiano
18177,117633847291738808829,Postino
18178,109436088022344233686,Spring Garden Chinese Restaurant
18179,117818226184357154812,Paradise Pizza & Pasta
18180,108080549145064828014,Dong Baek
18181,111023020308693135733,Red Jade Restaurant
18182,118175247111064421744,Thai Chef
18183,104657430282522412235,Claim Jumper
18184,118065862256245164932,Trattoria Ponte Vecchio
18185,109969592615408192027,Taka-O Japanese Restaurant
18186,101169799968613359974,Hamano Sushi
18187,101970368483262096999,Heyday
18188,103683531718115537099,Manzanita Lake Tahoe
18189,105751011964032739091,Rosa Mexicano
18190,108422559972251541626,Goat Hill Pizza
18191,115502417498823988650,Acme Bread Co
18192,116164364221586754583,SoMa StrEat Food Park
18193,104935138315996014517,Poco's Mexican Restaurant
18194,110226961882031055838,McDonald's
18195,111356930901815058798,Carl's Jr.
18196,116336966462896471826,Denny's
18197,108952519265283070904,Coco's Bakery & Restaurant
18198,113201813899931715592,Super Panda China Buffet
18199,115818144045353264870,Down Town Buffet
18200,103472612497696216295,El Carpintero Mexican Restaurant
18201,100153914022364334908,Circle K
18202,111018151324368279110,Safeway
18203,113264235739982410225,T-Mobile
18204,101264588290261748332,Spoon House
18205,105787057341766620744,Mitsuru Cafe
18206,108830088411083112116,Big Daddy's Fire Grill
18207,109025372810061522946,Pizza Plus
18208,102184396728200429527,Pita Pit
18209,101135680683833765952,Safeway
18210,116003323830465156279,The Ugly Mug Cafe
18211,111587009112605498140,Espana's Southwest Bar and Grill
18212,109700110017112979313,Tony Roma's
18213,100844143730726930253,Tandoori Oven
18214,102685633617203294618,Verizon Wireless
18215,106001681862390515763,Chipotle Mexican Grill
18216,112192124277161162101,Mc Donald's
18217,117447984589945797161,Starbucks
18218,106717568935970967192,HomeTown Buffet
18219,106762801953166507396,Round Table Pizza
18220,115917539204333262702,Starbucks
18221,103629323707350219375,Mc Donald's
18222,100743659916548726760,La Mission Mexican Grill
18223,103501147352338270006,Original Pollo
18224,117491748282078692377,Yoshi Sushi
18225,117318414068608617711,FedEx Office Print & Ship Center
18226,113467984801205656648,Drunken Monkey Sushi
18227,116445985458228349799,Paisano
18228,117718443247860460766,Romano's Macaroni Grill
18229,115877064659421186923,Taco Bell
18230,117550114214828309220,Sam's Club
18231,117826066319785096384,Starbucks
18232,109845120283393829462,Red Boy Pizza
18233,111802137283499886769,Starbucks
18234,100414528354182960919,Del Taco - Rancho Cucamonga #193
18235,106069466961075319686,Famous Dave's Bar-B-Que
18236,114385453071884962240,KFC and A&W Restaurant
18237,114156895286354855425,Travelcenters of America
18238,105949763949302705316,Sephora
18239,111581925177494826813,Soscol Cafe
18240,102413248659266577935,Maddy's Cottage
18241,105313764893395156680,Saffron Flavors of India
18242,103986084017639742834,Lotería! Grill
18243,106122715128201208720,Bella Italia Restaurant
18244,115686165989190006903,McDonald's
18245,113633353363725307058,SUBWAY® Restaurants
18246,112875539984794169424,Starbucks
18247,108698001481978446274,Quiznos Sandwich Restaurants
18248,114728515933942672372,Currywurst
18249,116191251073559061767,IHOP Restaurant
18250,107456231767125034747,Mescolanza Restaurant
18251,118372167018141976377,Sonic Drive-In
18252,111280915662276815607,El Pollo Loco
18253,103656991795062726527,Petco Animal Supplies - Las Vegas
18254,106710533164173728145,Bistro 400
18255,110879216897705458281,Sir Winston's
18256,107157350449590650568,McDonald's
18257,112311774910339793773,Mark & Monica's Family Pizza
18258,118184032597275765638,Starbucks
18259,105099612923596088471,Sato Sushi
18260,101005232311910122419,Shell
18261,104428151051069915351,Dada
18262,105774291835395038793,Nancy Boy Inc
18263,107833302883658797708,Rockit Room
18264,108885470155340831556,Red Devil Lounge
18265,110430771384698718516,Henry's Hunan Restaurant
18266,112155642034483783826,Pier 1 Imports
18267,114560976376434367133,Hooker's Sweet Treats
18268,115175679980987294911,Trader Joe's
18269,118398224014341241025,Ayola
18270,112698552786251627772,Melo's
18271,113093166377184669864,Bases Loaded Restaurant & Bar
18272,116999181747704104165,Chez Soul
