"placeId","title","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categoryName","location/lat","location/lng","address","permanentlyClosed","url"
"ChIJ387XYXsndTER83dJhlJMfrg","Nhà Máy Thời Trang Phong Phú","Thợ may",,,,,,,,,"Thợ may","10.8661117","106.77998","940 QL1A, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ387XYXsndTER83dJhlJMfrg"
"ChIJc1fgcLYpdTERiUh-uceeqw4","Nhà xe Thành Công - Chi nhánh Ngã 4 Bình Phước","Dịch vụ vận tải",,,,,,,,,"Dịch vụ vận tải","10.8644335","106.7246095","TP, 834 QL13, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJc1fgcLYpdTERiUh-uceeqw4"
"ChIJWfVs64AndTER23S6aNfbFpg","Jye Shing Industrial Co. Ltd","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.866092","106.773462","Linh Trung 1 E.P.Z Lot 107-111, Linh Trung Ward, Thu Duc District, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJWfVs64AndTER23S6aNfbFpg"
"ChIJm0HGqxMndTERljhyQfXm6rg","cafe Xưởng","Quán cà phê",,,,,,,,,"Quán cà phê","10.8638883","106.7291648","105 Đ. số 12, Tam Binh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJm0HGqxMndTERljhyQfXm6rg"
"ChIJ_xQEvnYndTER84cnCDP-EgY","HẠ LONG HOTEL THỦ ĐỨC HỒ CHÍ MINH( Khách sạn Ngà Voi)","Khách sạn","Khách sạn lưu trú dài hạn",,,,,,,,"Khách sạn","10.86447","106.7815409","76/2a, Lê Văn Chí, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh 720300, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ_xQEvnYndTER84cnCDP-EgY"
"ChIJ_yW1VLcndTERlVfKlWGN2KA","KDC SAVICO","Phòng cho thuê",,,,,,,,,"Phòng cho thuê","10.8638112","106.7285894","96b Đ. số 12, Tam Binh, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ_yW1VLcndTERlVfKlWGN2KA"
"ChIJw_-pankndTERpBwOHEJ7sSM","CÔNG TY TNHH ASTRO SÀI GÒN","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.8642778","106.7713851","Việt Nam, Thành phố Hồ Chí Minh, Thủ Đức, Linh Trung, KHU CHẾ XUẤT","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJw_-pankndTERpBwOHEJ7sSM"
"ChIJqw6WaAgodTERXsMMM6uUOWM","Chợ Bình Phước","Chợ","Chợ trời",,,,,,,,"Chợ","10.8632011","106.7210543","VP7C+7CM, QL13, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJqw6WaAgodTERXsMMM6uUOWM"
"ChIJQ7d5zfYndTERL4zPtGBLA9I","Sân banh Lạc Cảnh","Sân bóng đá",,,,,,,,,"Sân bóng đá","10.8641971","106.7707747","Đường 12, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJQ7d5zfYndTERL4zPtGBLA9I"
"ChIJmX6rzW8ndTERgqGFDBCX7Co","Sung Shin Vietnam Co., Ltd.","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.8641575","106.7725612","Linh Trung Industrial Zone, Lot 113-114-116, Linh Trung Ward, Thu Duc District, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJmX6rzW8ndTERgqGFDBCX7Co"
"ChIJxabkr4IndTERWKsbfo5b6Kc","Nghĩa trang Thành phố Hồ Chí Minh","Nghĩa trang",,,,,,,,,"Nghĩa trang","10.8631311","106.7699221","VQ79+7X3, Đ. số 13, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJxabkr4IndTERWKsbfo5b6Kc"
"ChIJbf7lxCcndTER7fgv1EucWUc","Jet coffee","Quán cà phê",,,,,,,,,"Quán cà phê","10.786703","106.8105314","C25 graden village, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJbf7lxCcndTER7fgv1EucWUc"
"ChIJ11y9MicndTERnlmInoRtSOA","Clubhouse khu B","Phòng tập thể dục",,,,,,,,,"Phòng tập thể dục","10.7863555","106.8115805","QRP6+CHC, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ11y9MicndTERnlmInoRtSOA"
"ChIJPRj4tlQhdTER6xM301Cy10A","SP ITC Port","Cảng container",,,,,,,,,"Cảng container","10.7863278","106.8171925","Đường Đặng Thanh Hiếu, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJPRj4tlQhdTER6xM301Cy10A"
"ChIJY5bg2MYndTER07BdwSqifs8","Rosita Khang Điền","Khu liên hợp căn hộ",,,,,,,,,"Khu liên hợp căn hộ","10.7857368","106.8068371","QRP4+7PW, Đường Nguyễn Thị Tư, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJY5bg2MYndTER07BdwSqifs8"
"ChIJaXp4GDYndTERLrJ2vwXZ5RM","Công Ty Cổ Phần Giải Pháp Công Nghệ Ainka","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.7846861","106.8108929","Đường Nguyễn Thị Tư, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJaXp4GDYndTERLrJ2vwXZ5RM"
"ChIJeXlfa_nnPSkRvRsqgNZH-_k","Microtech","Công ty tự động hóa",,,,,,,,,"Công ty tự động hóa","10.7844754","106.8068403","Rosita Garden, 03 Tamora, Đường Nguyễn Thị Tư, Phường Phú Hữu, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJeXlfa_nnPSkRvRsqgNZH-_k"
"ChIJPVTMUacmdTERzVY0NhuACY4","Coffee 1966","Quán cà phê",,,,,,,,,"Quán cà phê","10.784213","106.8007016","47 Gò Cát, Phường Phú Hữu, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJPVTMUacmdTERzVY0NhuACY4"
"ChIJk39j2qkmdTER2IiSwcPAQuw","SAMCOVINA Depot","Cảng container",,,,,,,,,"Cảng container","10.783504","106.8099725","450 Đường Nguyễn Thị Tư, Phường Phú Hữu, TP Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJk39j2qkmdTER2IiSwcPAQuw"
"ChIJM-5xPnEldTERwTJfDELW_F4","Trạm Cân Minh Việt","Trạm cân",,,,,,,,,"Trạm cân","10.7832867","106.8091655","QRM5+8M7, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJM-5xPnEldTERwTJfDELW_F4"
"ChIJp-GU1jwldTER-YsZfsRD7TI","TÚ LINH DEPOT","Dịch vụ giao nhận hàng hóa",,,,,,,,,"Dịch vụ giao nhận hàng hóa","10.7827114","106.8080511","346 Đường Nguyễn Thị Tư, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJp-GU1jwldTER-YsZfsRD7TI"
"ChIJu_fjGy0ndTERPfV0RFz_Bjo","Hồ Bơi Đông Sài Gòn","Bể bơi",,,,,,,,,"Bể bơi","10.7826519","106.8025597","41/34 Gò Cát, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJu_fjGy0ndTERPfV0RFz_Bjo"
"ChIJE6Fd7gEkdTER1zroKsssSLc","Trạm Nghiền Phú Hữu - Vicem Hà Tiên","Nhà sản xuất xi măng",,,,,,,,,"Nhà sản xuất xi măng","10.7819912","106.8129269","QRJ7+Q5V, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJE6Fd7gEkdTER1zroKsssSLc"
"ChIJQXXqRYIldTERfvCHBo8SYO0","Tân Cảng Phú Hữu","Hiệp hội nhà sinh thái",,,,,,,,,"Hiệp hội nhà sinh thái","10.781427","106.80908","QRJ5+HJG, Đường Nguyễn Thị Tư, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJQXXqRYIldTERfvCHBo8SYO0"
"ChIJ34kPQ0EldTERHUFskuAbLME","KHO CFS","Công ty điều hành cảng",,,,,,,,,"Công ty điều hành cảng","10.7805307","106.8081841","QRJ5+677, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ34kPQ0EldTERHUFskuAbLME"
"ChIJxecYepgpdTERQl03dJMvtd4","Nội thất COZINO","Cửa hàng nội thất",,,,,,,,,"Cửa hàng nội thất","10.7802741","106.8002349","80C Gò Cát, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJxecYepgpdTERQl03dJMvtd4"
"ChIJ4c1bnZEldTER6fHHLzjqrME","Trạm 220kV Cát Lái","Hiệp hội hoặc Tổ chức",,,,,,,,,"Hiệp hội hoặc Tổ chức","10.7802367","106.8014845","QRJ2+3HX, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ4c1bnZEldTER6fHHLzjqrME"
"ChIJ4THOsColdTERmJt8Viv1IQs","Cầu cảng trạm nghiền xi măng Phú Hữu","Nhà sản xuất",,,,,,,,,"Nhà sản xuất","10.7791884","106.8127744","QRH7+M4C, Cảng Tân Cảng - Phú Hữu (Terminal Cát Lái C, Khu phố 4, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ4THOsColdTERmJt8Viv1IQs"
"ChIJHVgxJXAldTERdY0QUI6bG1M","Tịnh Thất Vĩnh Phú","Chùa phật giáo",,,,,,,,,"Chùa phật giáo","10.7788814","106.8001998","76/1 Gò Cát, Phường Phú Hữu, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJHVgxJXAldTERdY0QUI6bG1M"
"ChIJmZhVHiMndTERS-3qFJEiKdk","Cây Decor","Vườn thực vật","Nhà thiết kế cảnh quan","Thợ cây cảnh",,,,,,,"Vườn thực vật","10.8535051","106.7287852","Hẻm 79 đường Tam Bình, Đ. Tam Bình, Tam Phú, Thủ Đức, Thành phố Hồ Chí Minh 720300, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJmZhVHiMndTERS-3qFJEiKdk"
"ChIJjf1bZ30ldTERhMRt__wr8Xk","Công ty TNHH Anka Home","Nhà sản xuất",,,,,,,,,"Nhà sản xuất","10.777899","106.8008124","61/1g Gò Cát, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJjf1bZ30ldTERhMRt__wr8Xk"
"ChIJefnhAgAndTERtIhKz6DM1eQ","Kim Mộc Thanh - Chuyên quà biếu tặng","Cửa hàng quà tặng",,,,,,,,,"Cửa hàng quà tặng","10.8527748","106.7243623","VP3F+4PP, Đ. Số 8, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJefnhAgAndTERtIhKz6DM1eQ"
"ChIJp02mAq8ldTERdSW8fWLjo7g","Bến Bình An","Quán cà phê",,,,,,,,,"Quán cà phê","10.7776047","106.7990911","98 Gò Cát, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJp02mAq8ldTERdSW8fWLjo7g"
"ChIJnw8Wz98ndTERD9FQz6G8Eck","CLB Bóng bàn - Cầu lông Quý Cường","Phòng tập thể dục",,,,,,,,,"Phòng tập thể dục","10.8527463","106.723291","30 Đ. Số 8, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJnw8Wz98ndTERD9FQz6G8Eck"
"ChIJS4azYe4ndTERx4sQLaVBI_4","Hợp Tác Xã Nông Nghiệp Vườn Lan Việt","Nhà trồng lan",,,,,,,,,"Nhà trồng lan","10.7772167","106.7999808","75/7 Gò Cát, Phường Phú Hữu, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJS4azYe4ndTERx4sQLaVBI_4"
"ChIJsTCK490ndTER-NU7uzVnrtc","Tu Viện Thiên Quang","Chùa phật giáo",,,,,,,,,"Chùa phật giáo","10.8521047","106.7297181","63 Đ. Tam Bình, Tam Phú, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJsTCK490ndTER-NU7uzVnrtc"
"ChIJPWqILpMldTERoIVVsl-3Tn0","UMT Trường Đại học Quản lý và Công nghệ TP.HCM","Trường đại học",,,,,,,,,"Trường đại học","10.7738027","106.7978241","Đ. 60 - CL, Cát Lái, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJPWqILpMldTERoIVVsl-3Tn0"
"ChIJwQ8jV58pdTERD-AS47KhVtY","Tora Badminton Center","Sân cầu lông","Trung tâm đào tạo",,,,,,,,"Sân cầu lông","10.8514176","106.7230468","606/23/7 QL13, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh 74000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJwQ8jV58pdTERD-AS47KhVtY"
"ChIJ5aMrl6cldTEReZ8hC5SDphg","Terminal Cát Lái Giang Nam","Dịch vụ vận tải",,,,,,,,,"Dịch vụ vận tải","10.7737833","106.8020121","Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ5aMrl6cldTEReZ8hC5SDphg"
"ChIJ_bPd8A4ndTERtWfRcpJ7p08","Massage Điêu Thuyền Thủ Đức",,,,,,,,,,,"10.8503164","106.7295087","26 Đ. Tam Bình, Tam Phú, Thủ Đức, Thành phố Hồ Chí Minh 720300, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ_bPd8A4ndTERtWfRcpJ7p08"
"ChIJz8L_YhokdTERijb1clyslQk","Tân Cảng - Giang Nam","Công ty điều hành cảng",,,,,,,,,"Công ty điều hành cảng","10.7734246","106.8029521","QRF3+958, Unnamed Road, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJz8L_YhokdTERijb1clyslQk"
"ChIJQ2wg47UndTER9aahGj42i9g","THIÊN BẢO CAR - THUÊ XE TỰ LÁI","Đại lý cho thuê xe ô tô",,,,,,,,,"Đại lý cho thuê xe ô tô","10.8497907","106.7272989","17 Đường 43, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJQ2wg47UndTER9aahGj42i9g"
"ChIJe8EW-qwldTERVxP-GIq3Zs0","Cổng E Cảng Cát Lái","Quản lý cảng",,,,,,,,,"Quản lý cảng","10.7726314","106.798084","QQFX+364, Đ. 57 - CL, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJe8EW-qwldTERVxP-GIq3Zs0"
"ChIJG3PscoUndTERxOBbuWFgCtM","Nhà Ruốc Mì","Cửa hàng",,,,,,,,,"Cửa hàng","10.8488056","106.7269693","13/3a Đ. 41, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJG3PscoUndTERxOBbuWFgCtM"
"ChIJK4nP0OkldTERT8fuG3TO4e4","Càng Cát Lái - Giang Nam","Công ty vận tải biển",,,,,,,,,"Công ty vận tải biển","10.7719207","106.8066828","QRC4+QM7, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJK4nP0OkldTERT8fuG3TO4e4"
"ChIJ2dbn83UodTERhRz6NIdMSVM","KDC Hồng Long","Công ty phát triển nhà đất",,,,,,,,,"Công ty phát triển nhà đất","10.8485907","106.7232404","19 Đường số 8, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ2dbn83UodTERhRz6NIdMSVM"
"ChIJ31ww7hAkdTERw6ai6h7hR54","Trạm Biên phòng cửa khẩu cảng Nhà Rồng","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.770857","106.8023489","QRC2+8WX, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ31ww7hAkdTERw6ai6h7hR54"
"ChIJ_evxMtApdTERbjMa5brHYy0","Nhà Hàng Chay Mộc Nhiên - Lộc Vừng","Nhà hàng ăn chay","Nhà hàng món chay","Nhà hàng cho người ăn chay",,,,,,,"Nhà hàng ăn chay","10.8479074","106.7178267","535 QL13, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ_evxMtApdTERbjMa5brHYy0"
"ChIJN_7s-rcldTERVCnRLmgVzMI","Kho 711 Cục Hậu Cần HQ","Nhà kho",,,,,,,,,"Nhà kho","10.7679342","106.7991773","QQ8X+XMJ, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJN_7s-rcldTERVCnRLmgVzMI"
"ChIJYbcgdnYodTERpXSjaRs3g8w","Trường THPT Hiệp Bình","Trường trung học phổ thông","Trường cấp ba",,,,,,,,"Trường trung học phổ thông","10.8478544","106.7221146","63 Đ. Hiệp Bình, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJYbcgdnYodTERpXSjaRs3g8w"
"ChIJ3_dQUAgodTER7a7UnJxAOeg","Trường tiểu học Đặng Thị Rành","Trường tiểu học",,,,,,,,,"Trường tiểu học","10.8621275","106.7211603","VP6C+VF3, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ3_dQUAgodTER7a7UnJxAOeg"
"ChIJmce5MXQodTERclpuVo3Q1E8","Trung tâm Hội nghị - Tiệc cưới Claris Palace","Địa điểm tổ chức lễ cưới","Trung tâm hội nghị",,,,,,,,"Địa điểm tổ chức lễ cưới","10.8472011","106.7208969","22 Đ. Hiệp Bình, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJmce5MXQodTERclpuVo3Q1E8"
"ChIJ3dmGDf4ndTER6NlX7vumYcg","Hồ Câu Cá Tề Thiên","Câu lạc bộ câu cá",,,,,,,,,"Câu lạc bộ câu cá","10.8608267","106.7305413","VP6J+86M, Đ. Số 11, Tam Binh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ3dmGDf4ndTER6NlX7vumYcg"
"ChIJLdQhZAApdTERWWVjuAnVmNM","Gà Nướng- Cơm Lam- Gà Ủ Muối Hoa Tiêu Mộc An Nhiên","Nhà hàng",,,,,,,,,"Nhà hàng","10.8469381","106.7232145","66/2 Số 2, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJLdQhZAApdTERWWVjuAnVmNM"
"ChIJi8TGam8pdTER-CcSEa18YOg","Danh Trà Coffee & Tea House","Phòng trà","Trà trân châu","Quán cà phê",,,,,,,"Phòng trà","10.8461965","106.7134134","12 Đường 39 , KDC Vạn Phúc, Phường Hiệp Bình Phước, Thành phố, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJi8TGam8pdTER-CcSEa18YOg"
"ChIJtaYbEQApdTERCkznajkOeg0","Nhân Nguyễn Motor Oil","Cửa hàng phụ tùng xe máy",,,,,,,,,"Cửa hàng phụ tùng xe máy","10.8598","106.7230348","4/14 Đường Số 15, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJtaYbEQApdTERCkznajkOeg0"
"ChIJkzMEcXYodTERZYMfvqHXRcE","Trường tiểu học Đào Sơn Tây","Trường tiểu học",,,,,,,,,"Trường tiểu học","10.8461882","106.7214807","61 Đ. Hiệp Bình, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJkzMEcXYodTERZYMfvqHXRcE"
